data,label,CCT_xc_distance,CCT_xc_count5,CCT_xc_count7,CCT_x4_distance,CCT_x4_count5,CCT_x4_count7,r50_xc_distance,r50_xc_count5,r50_xc_count7,r50_xc_xs5,r50_xc_xs3,r50_x4_distance,r50_x4_count5,r50_x4_count7
chest_hosp/train/1/CX-1-1873.jpeg_000,0,0.5130178855056006,0,0,0.8378913188561263,0,0,1.9921002829402088,0,0,0,0,0.2135125368755587,0,0
chest_hosp/train/1/CX-1-1873.jpeg_001,1,6.772832102441839e-05,5,7,0.12383696473767314,5,7,0.00024481340800797113,5,7,5,3,0.015629184785981298,5,7
chest_hosp/train/1/CX-1-1874.jpeg_000,0,0.4713297308405555,0,1,0.5626091865317698,0,0,1.996683099856122,0,0,0,0,0.24976306600001452,0,0
chest_hosp/train/1/CX-1-1874.jpeg_001,1,0.0006757002960262604,5,6,0.12670751421452686,5,7,0.0002459673465838863,5,7,5,3,0.01797510310510142,5,7
chest_hosp/train/1/CX-1-1875.jpeg_000,0,0.5299265847006358,0,0,0.8345356345000021,0,0,1.9946342947730906,0,0,0,0,0.2489913818228694,0,0
chest_hosp/train/1/CX-1-1875.jpeg_001,1,0.0004772379976213381,5,7,0.13137064286918432,5,7,7.000056090333828e-11,5,7,5,3,0.017365748640865708,5,7
chest_hosp/train/1/CX-1-1876.jpeg_000,0,0.5322901802150959,0,0,0.4571606777253393,0,0,1.9975821910211546,0,0,0,0,0.3110124647385136,0,0
chest_hosp/train/1/CX-1-1876.jpeg_001,1,0.0005634809199879243,5,7,0.14239049287949146,5,7,0.000581284017342365,5,7,5,3,0.1001246183144956,5,7
chest_hosp/train/1/CX-1-1877.jpeg_000,0,0.5324880076094017,0,0,0.5016762691068475,0,0,1.9977928541664474,0,0,0,0,0.3405332991416101,0,0
chest_hosp/train/1/CX-1-1877.jpeg_001,1,0.0005710180229330231,5,7,0.14665267825159067,5,7,0.0006917795063535737,5,7,5,3,0.10562902512430405,5,7
chest_hosp/train/1/CX-1-1878.jpeg_000,0,0.5158543298303335,0,0,0.5713389334259468,0,0,1.9966321511065876,0,0,0,0,0.3059669259997606,0,0
chest_hosp/train/1/CX-1-1878.jpeg_001,1,0.00011075375004765409,5,7,0.26137684754567525,5,7,0.00023232980432297268,5,7,5,3,0.12377565625575715,5,7
chest_hosp/train/1/CX-1-1879.jpeg_000,0,0.5335803399010164,0,0,0.6273658518866246,0,0,1.9975932776653185,0,0,0,0,0.2902913684177534,0,0
chest_hosp/train/1/CX-1-1879.jpeg_001,1,0.0006135198450152313,5,7,0.2839652271184414,5,7,0.0005867415515834473,5,7,5,3,0.08900972500202609,5,7
chest_hosp/train/1/CX-1-1880.jpeg_000,0,0.5166759236402695,0,0,0.8042556464398498,0,0,1.9951822901093283,0,0,0,0,0.23880970085523778,0,0
chest_hosp/train/1/CX-1-1880.jpeg_001,1,0.00012516522460903623,5,7,0.244614555658353,5,7,1.4857231692255723e-05,5,7,5,3,0.024286185877580913,5,7
chest_hosp/train/1/CX-1-1881.jpeg_000,0,0.5054683695608128,1,1,0.6587073927559346,0,0,1.9955754097509,0,0,0,0,0.2370745717448941,0,0
chest_hosp/train/1/CX-1-1881.jpeg_001,1,4.4220534264338696e-06,4,6,0.3114979270366445,5,7,4.556201906869006e-05,5,7,5,3,0.047976292006941534,5,7
chest_hosp/train/1/CX-1-1882.jpeg_000,0,0.5206072334904364,0,0,0.5586170128043028,0,0,1.9958320093793551,0,0,0,0,0.32747224352342674,0,0
chest_hosp/train/1/CX-1-1882.jpeg_001,1,0.00020618250131976268,5,7,0.32599030471247237,5,7,7.585812947008552e-05,5,7,5,3,0.13749515979305948,5,7
chest_hosp/train/1/CX-1-1883.jpeg_000,0,0.5175463353511593,0,0,0.4644002926017722,0,0,1.9967439611712303,0,0,0,0,0.3683265202927254,0,0
chest_hosp/train/1/CX-1-1883.jpeg_001,1,0.00014138528670493145,5,7,0.2004346034136717,5,7,0.0002629124039466024,5,7,5,3,0.16052652430940562,5,7
chest_hosp/train/1/CX-1-1884.jpeg_000,0,0.5218274170987938,0,0,0.7765923463643172,0,0,1.9957351075098493,0,0,0,0,0.25444216975136213,0,0
chest_hosp/train/1/CX-1-1884.jpeg_001,1,0.0002353697501781271,5,7,0.12583213841407714,5,7,6.34048308253421e-05,5,7,5,3,0.020959044100241853,5,7
chest_hosp/train/1/CX-1-1885.jpeg_000,0,0.5099438530033724,1,1,0.7951251686826447,0,0,1.9969680456767054,0,0,0,0,0.24788126144977352,0,0
chest_hosp/train/1/CX-1-1885.jpeg_001,1,3.293142004523464e-05,4,6,0.12690112195474534,5,7,0.000331768873783056,5,7,5,3,0.03491048342404779,5,7
chest_hosp/train/1/CX-1-1886.jpeg_000,0,0.5155625830933129,1,1,0.69970547506304,0,0,1.9976286918105393,0,0,0,0,0.2533384963611274,0,0
chest_hosp/train/1/CX-1-1886.jpeg_001,1,0.00010584654536205385,4,6,0.11055909944219122,5,7,0.0006044314606132861,5,7,5,3,0.034388865427716575,5,7
chest_hosp/train/1/CX-1-1887.jpeg_000,0,0.518468267182512,0,0,0.8061674897807297,0,0,1.9966247563840718,0,0,0,0,0.2540114652777007,0,0
chest_hosp/train/1/CX-1-1887.jpeg_001,1,0.00015963212411784777,5,7,0.1015246037056654,5,7,0.00023039118612777632,5,7,5,3,0.023640482530594586,5,7
chest_hosp/train/1/CX-1-1888.jpeg_000,0,0.5362873676661651,3,3,0.7316797192357622,0,0,1.9970902818179685,0,0,0,0,0.28362784934689966,0,0
chest_hosp/train/1/CX-1-1888.jpeg_001,1,0.0007252889259323769,2,4,0.18275386301139562,5,7,0.0003739056336130586,5,7,5,3,0.04699324178560471,5,7
chest_hosp/train/1/CX-1-1889.jpeg_000,0,0.4639182709131774,0,1,0.7312637613682349,0,0,1.993942288266494,0,0,0,0,0.21942343973663492,0,0
chest_hosp/train/1/CX-1-1889.jpeg_001,1,0.0010358047101024503,5,6,0.1666083980583397,5,7,2.096270424212232e-05,5,7,5,3,0.023570994794930522,5,7
chest_hosp/train/1/CX-1-1890.jpeg_000,0,0.5292403092333757,0,0,0.7239900660517583,0,0,1.9974102786078882,0,0,0,0,0.2811540794862065,0,0
chest_hosp/train/1/CX-1-1890.jpeg_001,1,0.00045351645843805244,5,7,0.12965237559082232,5,7,0.0005013525988480927,5,7,5,3,0.05293305933255954,5,7
chest_hosp/train/1/CX-1-1891.jpeg_000,0,0.7966340859195344,3,5,0.7636514241457959,0,0,1.99594878810943,0,0,0,0,0.23254717616006915,0,0
chest_hosp/train/1/CX-1-1891.jpeg_001,1,1.7484568255135673,2,2,0.7220339129030375,5,7,9.257174444921024e-05,5,7,5,3,0.061693673957853634,5,7
chest_hosp/train/1/CX-1-1892.jpeg_000,0,0.501735196767943,0,0,0.6796258281240187,0,0,1.9971309312790761,0,0,0,0,0.22969988297890054,0,0
chest_hosp/train/1/CX-1-1892.jpeg_001,1,8.798290414002707e-07,5,7,0.2505937639525867,5,7,0.000388680918530504,5,7,5,3,0.06308464716809148,5,7
chest_hosp/train/1/CX-1-1893.jpeg_000,0,0.523992532401607,0,0,0.6192437878578279,0,0,1.9970067010039088,0,0,0,0,0.31246256303413933,0,0
chest_hosp/train/1/CX-1-1893.jpeg_001,1,0.0002918512644983773,5,7,0.1618738320765103,5,7,0.0003447295604838141,5,7,5,3,0.06444642272791401,5,7
chest_hosp/train/1/CX-1-1894.jpeg_000,0,0.4983089517932061,1,1,0.44707537530558694,0,0,1.9974886042351232,0,0,0,0,0.25376685397129306,0,0
chest_hosp/train/1/CX-1-1894.jpeg_001,1,1.3953717744819016e-05,4,6,0.2840969790223977,5,7,0.0005366995025408716,5,7,5,3,0.05900744303888106,5,7
chest_hosp/train/1/CX-1-1895.jpeg_000,0,0.5092501147459874,0,0,0.7821235045345051,0,0,1.990523561206433,0,0,0,0,0.22691487754679607,0,0
chest_hosp/train/1/CX-1-1895.jpeg_001,1,2.6788027612689724e-05,5,7,0.21652070574549587,5,7,0.0005822924410169295,5,7,5,3,0.03171707013028613,5,7
chest_hosp/train/1/CX-1-1896.jpeg_000,0,0.5220628124561435,1,1,0.7289379795496017,0,0,1.9927624509156372,0,0,0,0,0.23784081712027771,0,0
chest_hosp/train/1/CX-1-1896.jpeg_001,1,0.00024122005528992574,4,6,0.08945769612070631,5,7,0.00014001771605431923,5,7,5,3,0.018788320004775927,5,7
chest_hosp/train/1/CX-1-1897.jpeg_000,0,0.5183002102100563,1,2,0.7400900397862438,0,0,1.9861494931485417,0,0,0,0,0.21850023345665914,0,0
chest_hosp/train/1/CX-1-1897.jpeg_001,1,0.0001562242448528428,4,5,0.1305212732346619,5,7,0.0019824707286001386,5,7,5,3,0.017437499046544125,5,7
chest_hosp/train/1/CX-1-1898.jpeg_000,0,0.5146374053414293,0,0,0.8873262805470593,0,0,1.987197084079298,0,0,0,0,0.21528531140370355,0,0
chest_hosp/train/1/CX-1-1898.jpeg_001,1,9.101482221229862e-05,5,7,0.17701425399877135,5,7,0.0015978872616837503,5,7,5,3,0.019017044925092375,5,7
chest_hosp/train/1/CX-1-1899.jpeg_000,0,0.12884512940353798,1,2,0.5821497788570618,0,0,1.9955981991104559,0,0,0,0,0.23599861161386926,0,0
chest_hosp/train/1/CX-1-1899.jpeg_001,1,0.14089588777381667,4,5,0.43924661742293714,5,7,4.7909603106521814e-05,5,7,5,3,0.04397872899798949,5,7
chest_hosp/train/1/CX-1-1900.jpeg_000,0,0.5336518730741469,0,0,0.4701736019699757,0,0,1.9962694820338918,0,0,0,0,0.29776506345319254,0,0
chest_hosp/train/1/CX-1-1900.jpeg_001,1,0.0006163553645509579,5,7,0.21151550166299193,5,7,0.0001487183417056004,5,7,5,3,0.07942323024241693,5,7
chest_hosp/train/1/CX-1-1901.jpeg_000,0,0.49792482175255937,0,0,0.6828992302451214,0,0,1.9870635940016435,0,0,0,0,0.22393821599531127,0,0
chest_hosp/train/1/CX-1-1901.jpeg_001,1,1.639847013301665e-05,5,7,0.14754459758122174,5,7,0.0016454053531373969,5,7,5,3,0.02262250513146069,5,7
chest_hosp/train/1/CX-1-1902.jpeg_000,0,0.5119022283389264,1,1,0.7534186842034681,0,0,1.9952764667055134,0,0,0,0,0.2591945047613369,0,0
chest_hosp/train/1/CX-1-1902.jpeg_001,1,5.367301513370393e-05,4,6,0.12078253432274777,5,7,2.058508022073635e-05,5,7,5,3,0.02652341571333172,5,7
chest_hosp/train/1/CX-1-1903.jpeg_000,0,0.49128729237567204,2,2,0.5558569402258311,0,0,1.9921554054364345,0,0,0,0,0.20852366825290303,0,0
chest_hosp/train/1/CX-1-1903.jpeg_001,1,9.003513269600916e-05,3,5,0.20798087004639454,5,7,0.00023517090793079287,5,7,5,3,0.028159570832796965,5,7
chest_hosp/train/1/CX-1-1904.jpeg_000,0,0.4735506569084489,1,2,0.5981824779571372,0,0,1.9921494812433438,0,0,0,0,0.21022317055902362,0,0
chest_hosp/train/1/CX-1-1904.jpeg_001,1,0.0005830249640662588,4,5,0.3141087747102983,5,7,0.0002361995304334119,5,7,5,3,0.16118100437631033,5,7
chest_hosp/train/1/CX-1-1905.jpeg_000,0,0.5084709621971777,0,0,0.5868201586377184,0,0,1.9971389731070635,0,0,0,0,0.25823518956654945,0,0
chest_hosp/train/1/CX-1-1905.jpeg_001,1,2.064099061138691e-05,5,7,0.13646195591624266,5,7,0.00039165040678856844,5,7,5,3,0.04228122636749354,5,7
chest_hosp/train/1/CX-1-1906.jpeg_000,0,0.4791507647914428,0,0,0.8265105939300328,0,0,1.9947997513600708,0,0,0,0,0.251672739091478,0,0
chest_hosp/train/1/CX-1-1906.jpeg_001,1,0.0003801855488250183,5,7,0.2901895304581973,5,7,1.3181278203378e-06,5,7,5,3,0.040455826597131095,5,7
chest_hosp/train/1/CX-1-1907.jpeg_000,0,0.5370445135561872,0,0,0.4190364284424062,0,0,1.9891211249126486,0,0,0,0,0.2312563585569397,0,0
chest_hosp/train/1/CX-1-1907.jpeg_001,1,0.0007581884069288725,5,7,0.23385957486729136,5,7,0.0009673340111977513,5,7,5,3,0.07238392013513284,5,7
chest_hosp/train/1/CX-1-1908.jpeg_000,0,0.5020852967182986,0,1,0.4076435422789837,0,0,1.995111159994493,0,0,0,0,0.2637272369101291,0,0
chest_hosp/train/1/CX-1-1908.jpeg_001,1,4.257553434250383e-07,5,6,0.2497103003629042,5,7,1.117814654860716e-05,5,7,5,3,0.08523341636064485,5,7
chest_hosp/train/1/CX-1-1909.jpeg_000,0,0.5209342605202483,0,0,0.4457959764888999,0,0,1.9966450868324193,0,0,0,0,0.32153833447363345,0,0
chest_hosp/train/1/CX-1-1909.jpeg_001,1,0.00021381781148910317,5,7,0.14315363957522664,5,7,0.00023574575883200666,5,7,5,3,0.11601365024271049,5,7
chest_hosp/train/1/CX-1-1910.jpeg_000,0,0.5090541549422549,0,0,0.7640758394932361,0,0,1.9918650218797198,0,0,0,0,0.25410409604484363,0,0
chest_hosp/train/1/CX-1-1910.jpeg_001,1,2.5167021163507997e-05,5,7,0.13454771060398507,5,7,0.00028773756207878254,5,7,5,3,0.06081011890183907,5,7
chest_hosp/train/1/CX-1-1911.jpeg_000,0,0.508425321596711,0,0,0.7918081256266772,0,0,1.9902964331403679,0,0,0,0,0.2435222302636707,0,0
chest_hosp/train/1/CX-1-1911.jpeg_001,1,2.0305630035521993e-05,5,7,0.23750740405251558,5,7,0.0006397374472741912,5,7,5,3,0.06342193972889787,5,7
chest_hosp/train/1/CX-1-1912.jpeg_000,0,0.4940671913134229,1,2,0.6127253556277339,0,0,1.99415413134542,0,0,0,0,0.23161989455865772,0,0
chest_hosp/train/1/CX-1-1912.jpeg_001,1,5.195093358600911e-05,4,5,0.12556585215812888,5,7,1.0262026782004163e-05,5,7,5,3,0.02406664091708688,5,7
chest_hosp/train/1/CX-1-1913.jpeg_000,0,0.5301349974787851,1,1,0.7944183623031154,0,0,1.9964581178243326,0,0,0,0,0.2417846038309004,0,0
chest_hosp/train/1/CX-1-1913.jpeg_001,1,0.00048455960026538847,4,6,0.13155464675345963,5,7,0.00018935474132319996,5,7,5,3,0.041112746797068,5,7
chest_hosp/train/1/CX-1-1914.jpeg_000,0,0.5181050270219515,0,1,0.3635743845680586,0,0,1.8482032518276261,0,0,0,0,0.15470628314727597,0,0
chest_hosp/train/1/CX-1-1914.jpeg_001,1,0.00015231200192988847,5,6,0.2210103899870539,5,7,0.10154647287646457,5,7,5,3,0.12531175898430003,5,7
chest_hosp/train/1/CX-1-1915.jpeg_000,0,0.5081319507423931,0,0,0.7202758493052352,0,0,1.994737292160119,0,0,0,0,0.1963899137850995,0,0
chest_hosp/train/1/CX-1-1915.jpeg_001,1,1.821533004076059e-05,5,7,0.2730605584371384,5,7,5.123096640247127e-07,5,7,5,3,0.124984478311706,5,7
chest_hosp/train/1/CX-1-1916.jpeg_000,0,0.5280396117007298,1,1,0.7669660719923646,0,0,1.9937275616923864,0,0,0,0,0.2386940427950659,0,0
chest_hosp/train/1/CX-1-1916.jpeg_001,1,0.000413445375618382,4,6,0.2067603856744773,5,7,3.537907311879085e-05,5,7,5,3,0.03709390344505781,5,7
chest_hosp/train/1/CX-1-1917.jpeg_000,0,0.5216114523580986,0,0,0.7632568295782104,0,0,1.9956094726871458,0,0,0,0,0.2266741688662135,0,0
chest_hosp/train/1/CX-1-1917.jpeg_001,1,0.00023006478066156522,5,7,0.10668312270747715,5,7,4.90950184366401e-05,5,7,5,3,0.017190707003895356,5,7
chest_hosp/train/1/CX-1-1918.jpeg_000,0,0.526637379359981,0,0,0.7885144731813656,0,0,1.9952810423695027,0,0,0,0,0.23911833335569022,0,0
chest_hosp/train/1/CX-1-1918.jpeg_001,1,0.0003689595674357671,5,7,0.09858050406564,5,7,2.088868291350021e-05,5,7,5,3,0.02224943572234206,5,7
chest_hosp/train/1/CX-1-1919.jpeg_000,0,0.5509174703311666,3,3,0.47442118791973154,0,0,1.9969919283294464,0,0,0,0,0.273574063483887,0,0
chest_hosp/train/1/CX-1-1919.jpeg_001,1,0.0014864761714977748,2,4,0.14590494613495597,5,7,0.0003397373091913458,5,7,5,3,0.07141317089497301,5,7
chest_hosp/train/1/CX-1-1920.jpeg_000,0,0.12822944905583655,0,2,0.32191955543373973,3,4,1.7617001411466535,0,0,0,0,0.13701881801440097,0,0
chest_hosp/train/1/CX-1-1920.jpeg_001,1,0.14153903241275267,5,5,0.5233503358090856,2,3,0.17534965121785118,5,7,5,3,0.10125459477796361,5,7
chest_hosp/train/1/CX-1-1921.jpeg_000,0,0.5419163836964336,0,0,0.4921996317001689,0,0,1.9972126336056402,0,0,0,0,0.3835612181675494,0,0
chest_hosp/train/1/CX-1-1921.jpeg_001,1,0.0009869239474989966,5,7,0.20085687318252132,5,7,0.00041957917265833533,5,7,5,3,0.14214749179642794,5,7
chest_hosp/train/1/CX-1-1922.jpeg_000,0,0.5148251634277242,1,1,0.44735115647070034,0,0,1.9699310233587144,0,0,0,0,0.16957882841664218,0,0
chest_hosp/train/1/CX-1-1922.jpeg_001,1,9.393499961907192e-05,4,6,0.17976243805021375,5,7,0.01009316215880407,5,7,5,3,0.11813965523716063,5,7
chest_hosp/train/1/CX-1-1923.jpeg_000,0,0.5222523062726254,0,0,0.3831451946214155,0,0,1.9850008786766487,0,0,0,0,0.2315618504808339,0,0
chest_hosp/train/1/CX-1-1923.jpeg_001,1,0.0002459811049895233,5,7,0.2441499754910713,5,7,0.0024326952044152472,5,7,5,3,0.17091917057634443,5,7
chest_hosp/train/1/CX-1-1924.jpeg_000,0,0.48064832370796307,1,1,0.4277680732142841,0,0,1.9843432672065064,0,0,0,0,0.1837317747640116,0,0
chest_hosp/train/1/CX-1-1924.jpeg_001,1,0.0003333779513478019,4,6,0.2102527915393333,5,7,0.002702632723423637,5,7,5,3,0.09907776963671977,5,7
chest_hosp/train/1/CX-1-1925.jpeg_000,0,0.5182850283347045,1,1,0.7126784591614415,0,0,1.9962926815260964,0,0,0,0,0.26966582230121794,0,0
chest_hosp/train/1/CX-1-1925.jpeg_001,1,0.0001559181781480845,4,6,0.131131758253329,5,7,0.00015339803677039132,5,7,5,3,0.047764200243835986,5,7
chest_hosp/train/1/CX-1-1926.jpeg_000,0,0.5329031613303385,0,0,0.7114980394425376,0,0,1.997174155309489,0,0,0,0,0.29161755886730434,0,0
chest_hosp/train/1/CX-1-1926.jpeg_001,1,0.0005869949327663715,5,7,0.1449910453794363,5,7,0.00040482463924718104,5,7,5,3,0.059342154842620065,5,7
chest_hosp/train/1/CX-1-1927.jpeg_000,0,0.5344660630953447,0,0,0.7330742450639183,0,0,1.9928432159976746,0,0,0,0,0.24120136020733163,0,0
chest_hosp/train/1/CX-1-1927.jpeg_001,1,0.0006490809998497271,5,7,0.11236243658466583,5,7,0.0001289600320520945,5,7,5,3,0.016225755089663396,5,7
chest_hosp/train/1/CX-1-1928.jpeg_000,0,0.5382834558109941,1,1,0.6668361669310903,0,0,1.9970479258492886,0,0,0,0,0.2709996918574149,0,0
chest_hosp/train/1/CX-1-1928.jpeg_001,1,0.0008135630922000425,4,6,0.10024821435819598,5,7,0.0003589205664126238,5,7,5,3,0.05267286637945179,5,7
chest_hosp/train/1/CX-1-1929.jpeg_000,0,0.5149334194563202,0,0,0.712989317881386,0,0,1.993757949783177,0,0,0,0,0.2584029323638366,0,0
chest_hosp/train/1/CX-1-1929.jpeg_001,1,9.563948690449742e-05,5,7,0.11469106252460981,5,7,3.3127523952680704e-05,5,7,5,3,0.04050922048131389,5,7
chest_hosp/train/1/CX-1-1930.jpeg_000,0,0.5333197871689863,0,0,0.5217398561285692,0,0,1.9962795903819854,0,0,0,0,0.28216267087205527,0,0
chest_hosp/train/1/CX-1-1930.jpeg_001,1,0.0006032459792194578,5,7,0.1211851873154175,5,7,0.00015074665139180876,5,7,5,3,0.05115883161800694,5,7
chest_hosp/train/1/CX-1-1931.jpeg_000,0,0.5192276188441465,0,0,0.44936335961096374,0,0,1.9971004034851274,0,0,0,0,0.2987401289835113,0,0
chest_hosp/train/1/CX-1-1931.jpeg_001,1,0.00017548401279754433,5,7,0.15796573113879364,5,7,0.000377548258572169,5,7,5,3,0.06851113629811789,5,7
chest_hosp/train/1/CX-1-1932.jpeg_000,0,0.5334386678703357,0,0,0.7430634368080704,0,0,1.9917844921812258,0,0,0,0,0.23359690236031205,0,0
chest_hosp/train/1/CX-1-1932.jpeg_001,1,0.0006079230096508459,5,7,0.2949793263214686,5,7,0.00030307445857991056,5,7,5,3,0.04975733534565441,5,7
chest_hosp/train/1/CX-1-1933.jpeg_000,0,0.3914841166428684,2,4,0.5668927067699626,0,0,1.9962513657048961,0,0,0,0,0.2560837989978201,0,0
chest_hosp/train/1/CX-1-1933.jpeg_001,1,0.008953785660815727,3,3,0.3396753997183841,5,7,0.00014512429216373413,5,7,5,3,0.03562733805528939,5,7
chest_hosp/train/1/CX-1-1934.jpeg_000,0,0.5261008390070425,1,1,0.47876387584252966,0,0,1.9964355389328228,0,0,0,0,0.2757683326247726,0,0
chest_hosp/train/1/CX-1-1934.jpeg_001,1,0.0003525977636831268,4,6,0.19093178148506662,5,7,0.0001841739338991344,5,7,5,3,0.11967740136172911,5,7
chest_hosp/train/1/CX-1-1935.jpeg_000,0,0.47852799744554064,1,3,0.5632420195153092,0,0,1.9977636445082667,0,0,0,0,0.2968314321777489,0,0
chest_hosp/train/1/CX-1-1935.jpeg_001,1,0.0004005710700826226,4,4,0.2930737717786749,5,7,0.0006755701621350418,5,7,5,3,0.08932664483598485,5,7
chest_hosp/train/1/CX-1-1936.jpeg_000,0,0.48704579350248844,1,1,0.7494702182696626,0,0,1.9916576260709222,0,0,0,0,0.21714058525390278,0,0
chest_hosp/train/1/CX-1-1936.jpeg_001,1,0.0001684106642472205,4,6,0.12719363178493137,5,7,0.00032788461590937956,5,7,5,3,0.02586055780763452,5,7
chest_hosp/train/1/CX-1-1937.jpeg_000,0,0.5383317170525643,1,1,0.45703339268826193,0,0,1.997375164254172,0,0,0,0,0.24709317336222403,0,0
chest_hosp/train/1/CX-1-1937.jpeg_001,1,0.0008157587776301822,4,6,0.12495026886540961,5,7,0.0004860647826877562,5,7,5,3,0.08268962917170952,5,7
chest_hosp/train/1/CX-1-1938.jpeg_000,0,0.4160467193934031,0,2,0.6941172825784757,0,0,1.9955848698675245,0,0,0,0,0.23711960026214307,0,0
chest_hosp/train/1/CX-1-1938.jpeg_001,1,0.005332793569514771,5,5,0.22392602068022005,5,7,4.652863622955916e-05,5,7,5,3,0.033021881268120445,5,7
chest_hosp/train/1/CX-1-1939.jpeg_000,0,0.5276168473344689,0,0,0.6191081527532801,0,0,1.9976533118686886,0,0,1,0,0.2953692224662817,0,0
chest_hosp/train/1/CX-1-1939.jpeg_001,1,0.0003997707226062186,5,7,0.18919734952534428,5,7,0.0006169635669843743,5,7,4,3,0.059556705720126835,5,7
chest_hosp/train/1/CX-1-1940.jpeg_000,0,0.5674172830450193,3,3,0.3616616010310263,1,1,1.9935477400011363,0,0,0,0,0.27167859585240417,0,0
chest_hosp/train/1/CX-1-1940.jpeg_001,1,0.0026570738514136716,2,4,0.29306013841462053,4,6,5.008464334144147e-05,5,7,5,3,0.16292031899631443,5,7
chest_hosp/train/1/CX-1-1941.jpeg_000,0,0.5020701803728538,0,1,0.7287995520190789,0,0,1.9945356911240202,0,0,0,0,0.24494715834393344,0,0
chest_hosp/train/1/CX-1-1941.jpeg_001,1,4.419919120701721e-07,5,6,0.19642988234865766,5,7,4.389481815803009e-07,5,7,5,3,0.05150400279182121,5,7
chest_hosp/train/1/CX-1-1942.jpeg_000,0,0.4622675646354558,0,0,0.9578886517105468,0,0,1.9928907330007872,0,0,0,0,0.2204786849818705,0,0
chest_hosp/train/1/CX-1-1942.jpeg_001,1,0.0011267504171306175,5,7,0.3184273808467162,5,7,0.00012263911268672878,5,7,5,3,0.03248467663262122,5,7
chest_hosp/train/1/CX-1-1943.jpeg_000,0,0.5097800899163014,2,2,0.7533689651277362,0,0,1.9868626066523196,0,0,0,0,0.21249530381161175,0,0
chest_hosp/train/1/CX-1-1943.jpeg_001,1,3.1424338010399566e-05,3,5,0.09256686709201856,5,7,0.001717791965647253,5,7,5,3,0.01639725073033882,5,7
chest_hosp/train/1/CX-1-1944.jpeg_000,0,0.5241026392038854,0,0,0.6855480072614951,0,0,1.9875669561027085,0,0,0,0,0.21176456538385446,0,0
chest_hosp/train/1/CX-1-1944.jpeg_001,1,0.0002948836210243666,5,7,0.14115606820194104,5,7,0.0014686206018048598,5,7,5,3,0.019065754439344995,5,7
chest_hosp/train/1/CX-1-1945.jpeg_000,0,0.5225944440387427,0,0,0.6825367313083819,0,0,1.9899739397303093,0,0,0,0,0.21060779647974648,0,0
chest_hosp/train/1/CX-1-1945.jpeg_001,1,0.00025469372902997556,5,7,0.09842488673886374,5,7,0.0007247028237823416,5,7,5,3,0.021514132109059947,5,7
chest_hosp/train/1/CX-1-1946.jpeg_000,0,0.4945902901845498,1,1,0.778400755334492,0,0,1.992644306960428,0,0,0,0,0.21577694760276556,0,0
chest_hosp/train/1/CX-1-1946.jpeg_001,1,4.595434053533687e-05,4,6,0.14455761945283685,5,7,0.00015689311944677709,5,7,5,3,0.018019791574881316,5,7
chest_hosp/train/1/CX-1-1947.jpeg_000,0,0.5330842128905086,0,0,0.6899532917299105,0,0,1.9896250726368172,0,0,0,0,0.22530086398556037,0,0
chest_hosp/train/1/CX-1-1947.jpeg_001,1,0.0005940303327538476,5,7,0.11966086094779216,5,7,0.0008209120449947926,5,7,5,3,0.014846190598737152,5,7
chest_hosp/train/1/CX-1-1948.jpeg_000,0,0.5220718218016883,1,1,0.8160872273823924,0,0,1.9947804097321895,0,0,0,0,0.26024862975224605,0,0
chest_hosp/train/1/CX-1-1948.jpeg_001,1,0.00024144537518822062,4,6,0.20520555853049405,5,7,1.0280748915514337e-06,5,7,5,3,0.02963357975569425,5,7
chest_hosp/train/1/CX-1-1949.jpeg_000,0,0.5128811774444845,1,1,0.8023712167737636,0,0,1.9917799880371758,0,0,0,0,0.22881676491226566,0,0
chest_hosp/train/1/CX-1-1949.jpeg_001,1,6.591882932127646e-05,4,6,0.10226975465383892,5,7,0.0003039417832775282,5,7,5,3,0.0163489778847018,5,7
chest_hosp/train/1/CX-1-1950.jpeg_000,0,0.5327465244197406,0,0,0.7411226789871667,0,0,1.9945421857308814,0,0,0,0,0.24353184525616833,0,0
chest_hosp/train/1/CX-1-1950.jpeg_001,1,0.0005809414457289552,5,7,0.1973544808430786,5,7,3.825782169952774e-07,5,7,5,3,0.02624527732688564,5,7
chest_hosp/train/1/CX-1-1951.jpeg_000,0,0.536409626477461,0,1,0.7553755658521741,0,0,1.9904505318738281,0,0,0,0,0.2322365229873702,0,0
chest_hosp/train/1/CX-1-1951.jpeg_001,1,0.0007305529169042702,5,6,0.10169435874121668,5,7,0.0006005417132876056,5,7,5,3,0.0181974537941767,5,7
